,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,指定業態区分,,,,,,,,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備区分2,rsv_type2,VARCHAR,"2,",false,false,予備区分2です。,,,,,メーカー賞味期間マスタrsv_type2ドンキ,メーカー賞味期間マスタrsv_type2ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備区分3,rsv_type3,VARCHAR,"2,",false,false,予備区分3です。,,,,,メーカー賞味期間マスタrsv_type3ドンキ,メーカー賞味期間マスタrsv_type3ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備区分4,rsv_type4,VARCHAR,"2,",false,false,予備区分4です。,,,,,メーカー賞味期間マスタrsv_type4ドンキ,メーカー賞味期間マスタrsv_type4ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備区分5,rsv_type5,VARCHAR,"2,",false,false,予備区分5です。,,,,,メーカー賞味期間マスタrsv_type5ドンキ,メーカー賞味期間マスタrsv_type5ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備コード1,rsv_cd1,VARCHAR,"20,",false,false,予備コード1です。,,,,,メーカー賞味期間マスタrsv_cd1ドンキ,メーカー賞味期間マスタrsv_cd1ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備コード2,rsv_cd2,VARCHAR,"20,",false,false,予備コード2です。,,,,,メーカー賞味期間マスタrsv_cd2ドンキ,メーカー賞味期間マスタrsv_cd2ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備コード3,rsv_cd3,VARCHAR,"20,",false,false,予備コード3です。,,,,,メーカー賞味期間マスタrsv_cd3ドンキ,メーカー賞味期間マスタrsv_cd3ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備コード4,rsv_cd4,VARCHAR,"20,",false,false,予備コード4です。,,,,,メーカー賞味期間マスタrsv_cd4ドンキ,メーカー賞味期間マスタrsv_cd4ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備コード5,rsv_cd5,VARCHAR,"20,",false,false,予備コード5です。,,,,,メーカー賞味期間マスタrsv_cd5ドンキ,メーカー賞味期間マスタrsv_cd5ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備数値1,rsv_num1,DECIMAL,"10,2",false,false,予備数値1です。,,,,,メーカー賞味期間マスタrsv_num1ドンキ,メーカー賞味期間マスタrsv_num1ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,HALF_NUM,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
