テーブル名,項目名(物理名),データ型,桁,必須,PK
予約パートナーマスタ,EmergencyTelNo,NVARCHAR2,20,--,
予約パートナーマスタ,EmergencyTelNo_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,EmergencyOperator,NVARCHAR2,80,--,
予約パートナーマスタ,EmergencyOperator_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,OrderLeadTime,NUMBER,3,○,
予約パートナーマスタ,OrderLeadTime_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,OrderLimitDate,NUMBER,3,○,
予約パートナーマスタ,OrderLimitDate_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,CostRoundType,NVARCHAR2,1,○,
予約パートナーマスタ,CostRoundType_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,OrderTaxType,NVARCHAR2,1,○,
予約パートナーマスタ,OrderTaxType_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,AutoOrderFaxType,NVARCHAR2,1,○,
予約パートナーマスタ,AutoOrderFaxType_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,OldPartner_Cd,NVARCHAR2,6,--,
予約パートナーマスタ,OldPartner_Cd_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,ParentPartner_Cd,NVARCHAR2,6,○,
予約パートナーマスタ,ParentPartner_Cd_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,CompanyParentPartner_Cd,NVARCHAR2,6,○,
予約パートナーマスタ,CompanyParentPartner_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,RsvPartner_Cd1,NVARCHAR2,6,--,
予約パートナーマスタ,RsvPartner_Cd1_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,RsvPartner_Cd2,NVARCHAR2,6,--,
予約パートナーマスタ,RsvPartner_Cd2_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,TradeNotes,NVARCHAR2,300,--,
予約パートナーマスタ,TradeNotes_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,RsvChar1,NVARCHAR2,10,--,
予約パートナーマスタ,RsvChar1_UpdFlag,NVARCHAR2,1,○,
予約パートナーマスタ,RsvChar2,NVARCHAR2,10,--,
